"assignment","cluster","id","microbetag::cluster","name","selected","shared name","value"
"strong","0.0","AF385494.1.1501","0","AF385494.1.1501","false","AF385494.1.1501","AF385494.1.1501"
"strong","1.0","JQ449267.1.1375","1","JQ449267.1.1375","false","JQ449267.1.1375","JQ449267.1.1375"
"strong","1.0","JQ453445.1.1411","1","JQ453445.1.1411","false","JQ453445.1.1411","JQ453445.1.1411"
"strong","1.0","JQ460952.1.1398","1","JQ460952.1.1398","false","JQ460952.1.1398","JQ460952.1.1398"
"strong","0.0","JQ473916.1.1409","0","JQ473916.1.1409","false","JQ473916.1.1409","JQ473916.1.1409"
"strong","0.0","JQ466076.1.1330","0","JQ466076.1.1330","false","JQ466076.1.1330","JQ466076.1.1330"
"strong","0.0","AM420255.1.1205","0","AM420255.1.1205","false","AM420255.1.1205","AM420255.1.1205"
"strong","0.0","FJ470442.1.1491","0","FJ470442.1.1491","false","FJ470442.1.1491","FJ470442.1.1491"
"strong","1.0","JQ460144.1.1407","1","JQ460144.1.1407","false","JQ460144.1.1407","JQ460144.1.1407"
"strong","1.0","AY005050.1.1491","1","AY005050.1.1491","false","AY005050.1.1491","AY005050.1.1491"
"strong","1.0","DQ798116.1.1389","1","DQ798116.1.1389","false","DQ798116.1.1389","DQ798116.1.1389"
"strong","1.0","EU779078.1.1293","1","EU779078.1.1293","false","EU779078.1.1293","EU779078.1.1293"
"strong","0.0","FJ976298.1.1352","0","FJ976298.1.1352","false","FJ976298.1.1352","FJ976298.1.1352"
"strong","0.0","JF142842.1.1376","0","JF142842.1.1376","false","JF142842.1.1376","JF142842.1.1376"
"strong","1.0","HQ775782.1.1450","1","HQ775782.1.1450","false","HQ775782.1.1450","HQ775782.1.1450"
"strong","0.0","HM840615.1.1355","0","HM840615.1.1355","false","HM840615.1.1355","HM840615.1.1355"
"strong","0.0","JQ451282.1.1368","0","JQ451282.1.1368","false","JQ451282.1.1368","JQ451282.1.1368"
"strong","1.0","JQ467142.1.1299","1","JQ467142.1.1299","false","JQ467142.1.1299","JQ467142.1.1299"
"strong","1.0","JQ452462.1.1238","1","JQ452462.1.1238","false","JQ452462.1.1238","JQ452462.1.1238"
"strong","0.0","JQ451787.1.1399","0","JQ451787.1.1399","false","JQ451787.1.1399","JQ451787.1.1399"
"strong","1.0","JF146210.1.1369","1","JF146210.1.1369","false","JF146210.1.1369","JF146210.1.1369"
"strong","0.0","FJ976372.1.1351","0","FJ976372.1.1351","false","FJ976372.1.1351","FJ976372.1.1351"
"strong","1.0","JF189563.1.1375","1","JF189563.1.1375","false","JF189563.1.1375","JF189563.1.1375"
"strong","0.0","HM258797.1.1375","0","HM258797.1.1375","false","HM258797.1.1375","HM258797.1.1375"
"strong","1.0","EU432416.1.1359","1","EU432416.1.1359","false","EU432416.1.1359","EU432416.1.1359"
"strong","1.0","JF216619.1.1327","1","JF216619.1.1327","false","JF216619.1.1327","JF216619.1.1327"
"strong","1.0","JQ456394.1.1359","1","JQ456394.1.1359","false","JQ456394.1.1359","JQ456394.1.1359"
"strong","1.0","EU768425.1.1355","1","EU768425.1.1355","false","EU768425.1.1355","EU768425.1.1355"
"strong","1.0","AGXT01000001.2.1241","1","AGXT01000001.2.1241","false","AGXT01000001.2.1241","AGXT01000001.2.1241"
"strong","0.0","JQ476837.1.1392","0","JQ476837.1.1392","false","JQ476837.1.1392","JQ476837.1.1392"
"strong","0.0","ATCI01000003.3713.5218","0","ATCI01000003.3713.5218","false","ATCI01000003.3713.5218","ATCI01000003.3713.5218"
"strong","1.0","U42009.1.1450","1","U42009.1.1450","false","U42009.1.1450","U42009.1.1450"
"strong","0.0","GU561421.1.1427","0","GU561421.1.1427","false","GU561421.1.1427","GU561421.1.1427"
"strong","1.0","JQ454705.1.1394","1","JQ454705.1.1394","false","JQ454705.1.1394","JQ454705.1.1394"
"strong","1.0","JQ451948.1.1388","1","JQ451948.1.1388","false","JQ451948.1.1388","JQ451948.1.1388"
"strong","0.0","JQ467407.1.1370","0","JQ467407.1.1370","false","JQ467407.1.1370","JQ467407.1.1370"
"strong","0.0","JQ463863.1.1350","0","JQ463863.1.1350","false","JQ463863.1.1350","JQ463863.1.1350"
"strong","0.0","JQ468465.1.1385","0","JQ468465.1.1385","false","JQ468465.1.1385","JQ468465.1.1385"
"strong","0.0","GZ223358.1.1493","0","GZ223358.1.1493","false","GZ223358.1.1493","GZ223358.1.1493"
"strong","1.0","JQ475612.1.1415","1","JQ475612.1.1415","false","JQ475612.1.1415","JQ475612.1.1415"
"strong","1.0","FJ470414.1.1528","1","FJ470414.1.1528","false","FJ470414.1.1528","FJ470414.1.1528"
"strong","1.0","JX548465.1.1499","1","JX548465.1.1499","false","JX548465.1.1499","JX548465.1.1499"
"strong","0.0","HQ616378.1.1270","0","HQ616378.1.1270","false","HQ616378.1.1270","HQ616378.1.1270"
"strong","1.0","AB639140.1.1432","1","AB639140.1.1432","false","AB639140.1.1432","AB639140.1.1432"
"strong","1.0","KC677617.1.1481","1","KC677617.1.1481","false","KC677617.1.1481","KC677617.1.1481"
"strong","1.0","JQ406541.1.1371","1","JQ406541.1.1371","false","JQ406541.1.1371","JQ406541.1.1371"
"strong","1.0","JQ468640.1.1349","1","JQ468640.1.1349","false","JQ468640.1.1349","JQ468640.1.1349"
"strong","0.0","JQ456184.1.1331","0","JQ456184.1.1331","false","JQ456184.1.1331","JQ456184.1.1331"
"strong","0.0","JQ453535.1.1340","0","JQ453535.1.1340","false","JQ453535.1.1340","JQ453535.1.1340"
"strong","1.0","JQ468003.1.1391","1","JQ468003.1.1391","false","JQ468003.1.1391","JQ468003.1.1391"
"strong","0.0","JQ464583.1.1260","0","JQ464583.1.1260","false","JQ464583.1.1260","JQ464583.1.1260"
"strong","0.0","CP002390.719678.721200","0","CP002390.719678.721200","false","CP002390.719678.721200","CP002390.719678.721200"
"strong","1.0","HQ681980.1.1394","1","HQ681980.1.1394","false","HQ681980.1.1394","HQ681980.1.1394"
"strong","0.0","EU775648.1.1303","0","EU775648.1.1303","false","EU775648.1.1303","EU775648.1.1303"
"strong","1.0","U13039.1.1496","1","U13039.1.1496","false","U13039.1.1496","U13039.1.1496"
"strong","1.0","DQ807372.1.1409","1","DQ807372.1.1409","false","DQ807372.1.1409","DQ807372.1.1409"
"strong","0.0","HQ813265.1.1435","0","HQ813265.1.1435","false","HQ813265.1.1435","HQ813265.1.1435"
"strong","0.0","FM997674.1.1430","0","FM997674.1.1430","false","FM997674.1.1430","FM997674.1.1430"
"strong","0.0","JQ455623.1.1405","0","JQ455623.1.1405","false","JQ455623.1.1405","JQ455623.1.1405"
"strong","0.0","JF105817.1.1333","0","JF105817.1.1333","false","JF105817.1.1333","JF105817.1.1333"
"strong","0.0","JQ456132.1.1407","0","JQ456132.1.1407","false","JQ456132.1.1407","JQ456132.1.1407"
"strong","1.0","JQ462645.1.1392","1","JQ462645.1.1392","false","JQ462645.1.1392","JQ462645.1.1392"
"strong","1.0","JQ460128.1.1386","1","JQ460128.1.1386","false","JQ460128.1.1386","JQ460128.1.1386"
"strong","1.0","FJ505183.1.1387","1","FJ505183.1.1387","false","FJ505183.1.1387","FJ505183.1.1387"
"strong","1.0","AJ289173.1.1446","1","AJ289173.1.1446","false","AJ289173.1.1446","AJ289173.1.1446"
"strong","1.0","JF023891.1.1327","1","JF023891.1.1327","false","JF023891.1.1327","JF023891.1.1327"
"strong","0.0","JQ072793.1.1400","0","JQ072793.1.1400","false","JQ072793.1.1400","JQ072793.1.1400"
"strong","1.0","HM255858.1.1357","1","HM255858.1.1357","false","HM255858.1.1357","HM255858.1.1357"
"strong","1.0","JF148200.1.1342","1","JF148200.1.1342","false","JF148200.1.1342","JF148200.1.1342"
"strong","0.0","JQ463832.1.1395","0","JQ463832.1.1395","false","JQ463832.1.1395","JQ463832.1.1395"
"strong","1.0","JQ461032.1.1398","1","JQ461032.1.1398","false","JQ461032.1.1398","JQ461032.1.1398"
"strong","0.0","JQ459733.1.1395","0","JQ459733.1.1395","false","JQ459733.1.1395","JQ459733.1.1395"
"strong","0.0","FJ982973.1.1482","0","FJ982973.1.1482","false","FJ982973.1.1482","FJ982973.1.1482"
"strong","1.0","FJ470501.1.1496","1","FJ470501.1.1496","false","FJ470501.1.1496","FJ470501.1.1496"
"strong","0.0","JQ451051.1.1370","0","JQ451051.1.1370","false","JQ451051.1.1370","JQ451051.1.1370"
"strong","1.0","JQ712529.1.1355","1","JQ712529.1.1355","false","JQ712529.1.1355","JQ712529.1.1355"
"strong","1.0","JQ452465.1.1368","1","JQ452465.1.1368","false","JQ452465.1.1368","JQ452465.1.1368"
"strong","1.0","HG800468.1.1200","1","HG800468.1.1200","false","HG800468.1.1200","HG800468.1.1200"
"strong","1.0","AY959127.1.1545","1","AY959127.1.1545","false","AY959127.1.1545","AY959127.1.1545"
"strong","1.0","JQ452503.1.1385","1","JQ452503.1.1385","false","JQ452503.1.1385","JQ452503.1.1385"
"strong","0.0","HE681264.1.1643","0","HE681264.1.1643","false","HE681264.1.1643","HE681264.1.1643"
"strong","1.0","JX010943.1.1435","1","JX010943.1.1435","false","JX010943.1.1435","JX010943.1.1435"
"strong","1.0","HM099652.1.1386","1","HM099652.1.1386","false","HM099652.1.1386","HM099652.1.1386"
"strong","0.0","AF285117.1.1447","0","AF285117.1.1447","false","AF285117.1.1447","AF285117.1.1447"
"strong","0.0","JQ467967.1.1380","0","JQ467967.1.1380","false","JQ467967.1.1380","JQ467967.1.1380"
"strong","0.0","JQ471026.1.1395","0","JQ471026.1.1395","false","JQ471026.1.1395","JQ471026.1.1395"
"strong","1.0","JQ453510.1.1363","1","JQ453510.1.1363","false","JQ453510.1.1363","JQ453510.1.1363"
"strong","0.0","AF201978.1.1370","0","AF201978.1.1370","false","AF201978.1.1370","AF201978.1.1370"
"strong","1.0","JQ449392.1.1397","1","JQ449392.1.1397","false","JQ449392.1.1397","JQ449392.1.1397"
"strong","0.0","AXNV01000069.49.1299","0","AXNV01000069.49.1299","false","AXNV01000069.49.1299","AXNV01000069.49.1299"
"strong","0.0","JQ448443.1.1413","0","JQ448443.1.1413","false","JQ448443.1.1413","JQ448443.1.1413"
"strong","1.0","JF141846.1.1344","1","JF141846.1.1344","false","JF141846.1.1344","JF141846.1.1344"
"strong","1.0","GU374045.1.1513","1","GU374045.1.1513","false","GU374045.1.1513","GU374045.1.1513"
"strong","1.0","JF198642.1.1348","1","JF198642.1.1348","false","JF198642.1.1348","JF198642.1.1348"
"strong","1.0","JF089542.1.1348","1","JF089542.1.1348","false","JF089542.1.1348","JF089542.1.1348"
"strong","1.0","AY976005.1.1361","1","AY976005.1.1361","false","AY976005.1.1361","AY976005.1.1361"
"strong","1.0","JX048244.1.1393","1","JX048244.1.1393","false","JX048244.1.1393","JX048244.1.1393"
"strong","1.0","AY976633.1.1359","1","AY976633.1.1359","false","AY976633.1.1359","AY976633.1.1359"
"strong","1.0","JQ456320.1.1335","1","JQ456320.1.1335","false","JQ456320.1.1335","JQ456320.1.1335"
"strong","0.0","FJ470467.1.1477","0","FJ470467.1.1477","false","FJ470467.1.1477","FJ470467.1.1477"
"strong","1.0","JQ452123.1.1407","1","JQ452123.1.1407","false","JQ452123.1.1407","JQ452123.1.1407"
"strong","0.0","FJ470422.1.1476","0","FJ470422.1.1476","false","FJ470422.1.1476","FJ470422.1.1476"
"strong","1.0","JQ478192.1.1373","1","JQ478192.1.1373","false","JQ478192.1.1373","JQ478192.1.1373"
"strong","0.0","FM996759.1.1460","0","FM996759.1.1460","false","FM996759.1.1460","FM996759.1.1460"
"strong","1.0","JQ452710.1.1324","1","JQ452710.1.1324","false","JQ452710.1.1324","JQ452710.1.1324"
"strong","1.0","JQ474796.1.1382","1","JQ474796.1.1382","false","JQ474796.1.1382","JQ474796.1.1382"
"strong","0.0","JQ467817.1.1406","0","JQ467817.1.1406","false","JQ467817.1.1406","JQ467817.1.1406"
"strong","1.0","AF385556.1.1494","1","AF385556.1.1494","false","AF385556.1.1494","AF385556.1.1494"
"strong","1.0","JQ452830.1.1354","1","JQ452830.1.1354","false","JQ452830.1.1354","JQ452830.1.1354"
"strong","1.0","CP001682.12849.14352","1","CP001682.12849.14352","false","CP001682.12849.14352","CP001682.12849.14352"
"strong","0.0","JQ452107.1.1327","0","JQ452107.1.1327","false","JQ452107.1.1327","JQ452107.1.1327"
"strong","1.0","GQ037346.1.1385","1","GQ037346.1.1385","false","GQ037346.1.1385","GQ037346.1.1385"
"strong","1.0","JQ460715.1.1414","1","JQ460715.1.1414","false","JQ460715.1.1414","JQ460715.1.1414"
"strong","1.0","JQ460198.1.1393","1","JQ460198.1.1393","false","JQ460198.1.1393","JQ460198.1.1393"
"strong","0.0","JQ472564.1.1391","0","JQ472564.1.1391","false","JQ472564.1.1391","JQ472564.1.1391"
"strong","0.0","JQ451250.1.1415","0","JQ451250.1.1415","false","JQ451250.1.1415","JQ451250.1.1415"
"strong","1.0","JQ467877.1.1383","1","JQ467877.1.1383","false","JQ467877.1.1383","JQ467877.1.1383"
"strong","0.0","JQ464053.1.1368","0","JQ464053.1.1368","false","JQ464053.1.1368","JQ464053.1.1368"
"strong","1.0","JQ447739.1.1416","1","JQ447739.1.1416","false","JQ447739.1.1416","JQ447739.1.1416"
"strong","1.0","AM420099.1.1238","1","AM420099.1.1238","false","AM420099.1.1238","AM420099.1.1238"
"strong","0.0","JQ471759.1.1379","0","JQ471759.1.1379","false","JQ471759.1.1379","JQ471759.1.1379"
"strong","1.0","JF117968.1.1349","1","JF117968.1.1349","false","JF117968.1.1349","JF117968.1.1349"
"strong","1.0","JQ459838.1.1398","1","JQ459838.1.1398","false","JQ459838.1.1398","JQ459838.1.1398"
"strong","1.0","JQ693099.1.1454","1","JQ693099.1.1454","false","JQ693099.1.1454","JQ693099.1.1454"
"strong","0.0","JF106956.1.1362","0","JF106956.1.1362","false","JF106956.1.1362","JF106956.1.1362"
"strong","1.0","AB355609.1.1399","1","AB355609.1.1399","false","AB355609.1.1399","AB355609.1.1399"
"strong","0.0","AY349368.1.1507","0","AY349368.1.1507","false","AY349368.1.1507","AY349368.1.1507"
"strong","1.0","JF146357.1.1369","1","JF146357.1.1369","false","JF146357.1.1369","JF146357.1.1369"
"strong","1.0","AF385557.1.1477","1","AF385557.1.1477","false","AF385557.1.1477","AF385557.1.1477"
"strong","1.0","JQ474634.1.1404","1","JQ474634.1.1404","false","JQ474634.1.1404","JQ474634.1.1404"
"strong","1.0","EU762361.1.1358","1","EU762361.1.1358","false","EU762361.1.1358","EU762361.1.1358"
"strong","1.0","HE576037.1.1393","1","HE576037.1.1393","false","HE576037.1.1393","HE576037.1.1393"
"strong","1.0","HQ777409.1.1443","1","HQ777409.1.1443","false","HQ777409.1.1443","HQ777409.1.1443"
"strong","1.0","HM557179.1.1382","1","HM557179.1.1382","false","HM557179.1.1382","HM557179.1.1382"
"strong","1.0","KF817669.1.1395","1","KF817669.1.1395","false","KF817669.1.1395","KF817669.1.1395"
"strong","1.0","HQ728209.1.1508","1","HQ728209.1.1508","false","HQ728209.1.1508","HQ728209.1.1508"
"strong","1.0","EU776524.1.1264","1","EU776524.1.1264","false","EU776524.1.1264","EU776524.1.1264"
"strong","1.0","HM127020.1.1462","1","HM127020.1.1462","false","HM127020.1.1462","HM127020.1.1462"
"strong","1.0","KC001977.1.1372","1","KC001977.1.1372","false","KC001977.1.1372","KC001977.1.1372"
"strong","1.0","HQ799613.1.1443","1","HQ799613.1.1443","false","HQ799613.1.1443","HQ799613.1.1443"
"strong","1.0","AUFL01000034.2017.3448","1","AUFL01000034.2017.3448","false","AUFL01000034.2017.3448","AUFL01000034.2017.3448"
"strong","1.0","KC121039.1.1433","1","KC121039.1.1433","false","KC121039.1.1433","KC121039.1.1433"
"strong","1.0","BAAU01002937.1.1278","1","BAAU01002937.1.1278","false","BAAU01002937.1.1278","BAAU01002937.1.1278"
"strong","1.0","JF766421.1.1506","1","JF766421.1.1506","false","JF766421.1.1506","JF766421.1.1506"
"strong","1.0","EF679189.1.1505","1","EF679189.1.1505","false","EF679189.1.1505","EF679189.1.1505"
"strong","1.0","FJ370476.1.1379","1","FJ370476.1.1379","false","FJ370476.1.1379","FJ370476.1.1379"
"strong","0.0","FJ976421.1.1352","0","FJ976421.1.1352","false","FJ976421.1.1352","FJ976421.1.1352"
"strong","1.0","DQ797008.1.1389","1","DQ797008.1.1389","false","DQ797008.1.1389","DQ797008.1.1389"
"strong","1.0","AY916224.1.1350","1","AY916224.1.1350","false","AY916224.1.1350","AY916224.1.1350"
"strong","1.0","ADCY02000026.1167.2697","1","ADCY02000026.1167.2697","false","ADCY02000026.1167.2697","ADCY02000026.1167.2697"
"strong","1.0","HM332295.1.1333","1","HM332295.1.1333","false","HM332295.1.1333","HM332295.1.1333"
"strong","1.0","HE681353.1.1530","1","HE681353.1.1530","false","HE681353.1.1530","HE681353.1.1530"
"strong","0.0","AM420246.1.1424","0","AM420246.1.1424","false","AM420246.1.1424","AM420246.1.1424"
"strong","1.0","EF403362.1.1491","1","EF403362.1.1491","false","EF403362.1.1491","EF403362.1.1491"
"strong","1.0","EU765878.1.1370","1","EU765878.1.1370","false","EU765878.1.1370","EU765878.1.1370"
"strong","1.0","GQ091776.1.1369","1","GQ091776.1.1369","false","GQ091776.1.1369","GQ091776.1.1369"
"strong","0.0","GQ112919.1.1367","0","GQ112919.1.1367","false","GQ112919.1.1367","GQ112919.1.1367"
"strong","0.0","CP000767.1788521.1790233","0","CP000767.1788521.1790233","false","CP000767.1788521.1790233","CP000767.1788521.1790233"
"strong","1.0","JF189593.1.1367","1","JF189593.1.1367","false","JF189593.1.1367","JF189593.1.1367"
"strong","0.0","JF041547.1.1366","0","JF041547.1.1366","false","JF041547.1.1366","JF041547.1.1366"
"strong","0.0","JQ468007.1.1403","0","JQ468007.1.1403","false","JQ468007.1.1403","JQ468007.1.1403"
"strong","1.0","JQ478165.1.1383","1","JQ478165.1.1383","false","JQ478165.1.1383","JQ478165.1.1383"
"strong","1.0","EU775986.1.1401","1","EU775986.1.1401","false","EU775986.1.1401","EU775986.1.1401"
"strong","1.0","DQ801638.1.1318","1","DQ801638.1.1318","false","DQ801638.1.1318","DQ801638.1.1318"
"strong","0.0","JF089480.1.1367","0","JF089480.1.1367","false","JF089480.1.1367","JF089480.1.1367"
"strong","1.0","JF142042.1.1362","1","JF142042.1.1362","false","JF142042.1.1362","JF142042.1.1362"
"strong","1.0","JQ455502.1.1378","1","JQ455502.1.1378","false","JQ455502.1.1378","JQ455502.1.1378"
"strong","1.0","JQ452617.1.1368","1","JQ452617.1.1368","false","JQ452617.1.1368","JQ452617.1.1368"
"strong","1.0","FJ557775.1.1343","1","FJ557775.1.1343","false","FJ557775.1.1343","FJ557775.1.1343"
"strong","1.0","JF177614.1.1334","1","JF177614.1.1334","false","JF177614.1.1334","JF177614.1.1334"
"strong","1.0","DQ795720.1.1389","1","DQ795720.1.1389","false","DQ795720.1.1389","DQ795720.1.1389"
"strong","1.0","JQ452521.1.1351","1","JQ452521.1.1351","false","JQ452521.1.1351","JQ452521.1.1351"
"strong","0.0","JF117747.1.1361","0","JF117747.1.1361","false","JF117747.1.1361","JF117747.1.1361"
"strong","0.0","JQ474287.1.1402","0","JQ474287.1.1402","false","JQ474287.1.1402","JQ474287.1.1402"
"strong","0.0","JQ467996.1.1398","0","JQ467996.1.1398","false","JQ467996.1.1398","JQ467996.1.1398"
"strong","1.0","HQ742926.1.1451","1","HQ742926.1.1451","false","HQ742926.1.1451","HQ742926.1.1451"
"strong","0.0","JQ466159.1.1285","0","JQ466159.1.1285","false","JQ466159.1.1285","JQ466159.1.1285"
"strong","1.0","HG799936.1.1448","1","HG799936.1.1448","false","HG799936.1.1448","HG799936.1.1448"
"strong","1.0","JF071157.1.1362","1","JF071157.1.1362","false","JF071157.1.1362","JF071157.1.1362"
"strong","1.0","JF186440.1.1371","1","JF186440.1.1371","false","JF186440.1.1371","JF186440.1.1371"
"strong","1.0","JF241304.1.1372","1","JF241304.1.1372","false","JF241304.1.1372","JF241304.1.1372"
"strong","0.0","JQ452802.1.1368","0","JQ452802.1.1368","false","JQ452802.1.1368","JQ452802.1.1368"
"strong","0.0","JQ475732.1.1417","0","JQ475732.1.1417","false","JQ475732.1.1417","JQ475732.1.1417"
"strong","0.0","JX548443.1.1478","0","JX548443.1.1478","false","JX548443.1.1478","JX548443.1.1478"
"strong","1.0","GU731299.1.1390","1","GU731299.1.1390","false","GU731299.1.1390","GU731299.1.1390"
"strong","1.0","KC000258.1.1363","1","KC000258.1.1363","false","KC000258.1.1363","KC000258.1.1363"
"strong","1.0","EU706241.1.1234","1","EU706241.1.1234","false","EU706241.1.1234","EU706241.1.1234"
"strong","1.0","JQ462419.1.1392","1","JQ462419.1.1392","false","JQ462419.1.1392","JQ462419.1.1392"
"strong","1.0","JQ460182.1.1421","1","JQ460182.1.1421","false","JQ460182.1.1421","JQ460182.1.1421"
"strong","1.0","AF287808.1.1408","1","AF287808.1.1408","false","AF287808.1.1408","AF287808.1.1408"
"strong","0.0","DQ003618.1.1465","0","DQ003618.1.1465","false","DQ003618.1.1465","DQ003618.1.1465"
"strong","1.0","HM303837.1.1381","1","HM303837.1.1381","false","HM303837.1.1381","HM303837.1.1381"
"strong","1.0","JQ476717.1.1384","1","JQ476717.1.1384","false","JQ476717.1.1384","JQ476717.1.1384"
"strong","0.0","JQ467119.1.1385","0","JQ467119.1.1385","false","JQ467119.1.1385","JQ467119.1.1385"
"strong","0.0","JF134772.1.1333","0","JF134772.1.1333","false","JF134772.1.1333","JF134772.1.1333"
"strong","1.0","JQ474189.1.1410","1","JQ474189.1.1410","false","JQ474189.1.1410","JQ474189.1.1410"
"strong","0.0","JQ475289.1.1383","0","JQ475289.1.1383","false","JQ475289.1.1383","JQ475289.1.1383"
"strong","1.0","JQ475367.1.1393","1","JQ475367.1.1393","false","JQ475367.1.1393","JQ475367.1.1393"
"strong","1.0","EU772886.1.1397","1","EU772886.1.1397","false","EU772886.1.1397","EU772886.1.1397"
"strong","1.0","EF402032.1.1475","1","EF402032.1.1475","false","EF402032.1.1475","EF402032.1.1475"
"strong","1.0","EU467709.1.1380","1","EU467709.1.1380","false","EU467709.1.1380","EU467709.1.1380"
"strong","0.0","AFZF02000009.131503.133019","0","AFZF02000009.131503.133019","false","AFZF02000009.131503.133019","AFZF02000009.131503.133019"
"strong","0.0","JQ473014.1.1405","0","JQ473014.1.1405","false","JQ473014.1.1405","JQ473014.1.1405"
"strong","1.0","BAAV01001391.255.1549","1","BAAV01001391.255.1549","false","BAAV01001391.255.1549","BAAV01001391.255.1549"
"strong","1.0","EU535719.1.1397","1","EU535719.1.1397","false","EU535719.1.1397","EU535719.1.1397"
"strong","1.0","HM557329.1.1373","1","HM557329.1.1373","false","HM557329.1.1373","HM557329.1.1373"
"strong","1.0","JF148184.1.1360","1","JF148184.1.1360","false","JF148184.1.1360","JF148184.1.1360"
"strong","1.0","FM997525.1.1430","1","FM997525.1.1430","false","FM997525.1.1430","FM997525.1.1430"
"strong","0.0","HQ774970.1.1472","0","HQ774970.1.1472","false","HQ774970.1.1472","HQ774970.1.1472"
"strong","1.0","JF142767.1.1369","1","JF142767.1.1369","false","JF142767.1.1369","JF142767.1.1369"
"strong","1.0","EU772975.1.1380","1","EU772975.1.1380","false","EU772975.1.1380","EU772975.1.1380"
"strong","1.0","HQ792937.1.1430","1","HQ792937.1.1430","false","HQ792937.1.1430","HQ792937.1.1430"
"strong","1.0","AY850110.1.1382","1","AY850110.1.1382","false","AY850110.1.1382","AY850110.1.1382"
"strong","0.0","FM997621.1.1433","0","FM997621.1.1433","false","FM997621.1.1433","FM997621.1.1433"
"strong","0.0","JF131062.1.1361","0","JF131062.1.1361","false","JF131062.1.1361","JF131062.1.1361"
"strong","0.0","FJ204241.1.1419","0","FJ204241.1.1419","false","FJ204241.1.1419","FJ204241.1.1419"
"strong","0.0","JF150501.1.1356","0","JF150501.1.1356","false","JF150501.1.1356","JF150501.1.1356"
"strong","0.0","HM021549.1.1459","0","HM021549.1.1459","false","HM021549.1.1459","HM021549.1.1459"
"strong","0.0","DQ012296.1.1485","0","DQ012296.1.1485","false","DQ012296.1.1485","DQ012296.1.1485"
"strong","0.0","ATFN01000012.285381.286903","0","ATFN01000012.285381.286903","false","ATFN01000012.285381.286903","ATFN01000012.285381.286903"
"strong","0.0","JQ452067.1.1395","0","JQ452067.1.1395","false","JQ452067.1.1395","JQ452067.1.1395"
"strong","0.0","JQ471193.1.1440","0","JQ471193.1.1440","false","JQ471193.1.1440","JQ471193.1.1440"
"strong","0.0","DQ003627.1.1460","0","DQ003627.1.1460","false","DQ003627.1.1460","DQ003627.1.1460"
"strong","0.0","GU940721.1.1398","0","GU940721.1.1398","false","GU940721.1.1398","GU940721.1.1398"
"strong","0.0","JF192767.1.1359","0","JF192767.1.1359","false","JF192767.1.1359","JF192767.1.1359"
"strong","0.0","JX993435.1.1404","0","JX993435.1.1404","false","JX993435.1.1404","JX993435.1.1404"
"strong","1.0","GQ007910.1.1347","1","GQ007910.1.1347","false","GQ007910.1.1347","GQ007910.1.1347"
"strong","1.0","JF058250.1.1351","1","JF058250.1.1351","false","JF058250.1.1351","JF058250.1.1351"
"strong","1.0","EU663606.1.1455","1","EU663606.1.1455","false","EU663606.1.1455","EU663606.1.1455"
"strong","1.0","AY944134.1.1453","1","AY944134.1.1453","false","AY944134.1.1453","AY944134.1.1453"
"strong","0.0","JN175349.1.1416","0","JN175349.1.1416","false","JN175349.1.1416","JN175349.1.1416"
"strong","0.0","JQ456217.1.1331","0","JQ456217.1.1331","false","JQ456217.1.1331","JQ456217.1.1331"
"strong","1.0","GQ025667.1.1361","1","GQ025667.1.1361","false","GQ025667.1.1361","GQ025667.1.1361"
"strong","0.0","JQ451834.1.1300","0","JQ451834.1.1300","false","JQ451834.1.1300","JQ451834.1.1300"
"strong","1.0","JQ476891.1.1391","1","JQ476891.1.1391","false","JQ476891.1.1391","JQ476891.1.1391"
"strong","0.0","GQ007787.1.1346","0","GQ007787.1.1346","false","GQ007787.1.1346","GQ007787.1.1346"
"strong","1.0","JQ455491.1.1361","1","JQ455491.1.1361","false","JQ455491.1.1361","JQ455491.1.1361"
"strong","0.0","KF444249.1.1337","0","KF444249.1.1337","false","KF444249.1.1337","KF444249.1.1337"
"strong","0.0","JQ456231.1.1256","0","JQ456231.1.1256","false","JQ456231.1.1256","JQ456231.1.1256"
"strong","1.0","JQ467015.1.1402","1","JQ467015.1.1402","false","JQ467015.1.1402","JQ467015.1.1402"
"strong","0.0","JF220976.1.1376","0","JF220976.1.1376","false","JF220976.1.1376","JF220976.1.1376"
"strong","0.0","GM884236.1.1496","0","GM884236.1.1496","false","GM884236.1.1496","GM884236.1.1496"
"strong","1.0","AY349409.1.1549","1","AY349409.1.1549","false","AY349409.1.1549","AY349409.1.1549"
"strong","1.0","DQ003615.1.1445","1","DQ003615.1.1445","false","DQ003615.1.1445","DQ003615.1.1445"
"strong","1.0","JQ452129.1.1342","1","JQ452129.1.1342","false","JQ452129.1.1342","JQ452129.1.1342"
"strong","1.0","AGZS01000006.219616.221143","1","AGZS01000006.219616.221143","false","AGZS01000006.219616.221143","AGZS01000006.219616.221143"
"strong","1.0","JF142142.1.1370","1","JF142142.1.1370","false","JF142142.1.1370","JF142142.1.1370"
"strong","1.0","JQ447642.1.1395","1","JQ447642.1.1395","false","JQ447642.1.1395","JQ447642.1.1395"
"strong","0.0","AGDV01000021.419013.420545","0","AGDV01000021.419013.420545","false","AGDV01000021.419013.420545","AGDV01000021.419013.420545"
"strong","1.0","DQ806057.1.1389","1","DQ806057.1.1389","false","DQ806057.1.1389","DQ806057.1.1389"
