Roseomonas genomospecies	nan
Methylobacterium-Methylorubrum adhaesivum	333297
Methylobacterium-Methylorubrum aerolatum	418708
Methylobacterium-Methylorubrum aminovorans	269069
Methylobacterium-Methylorubrum aquaticum	270351
Methylobacterium-Methylorubrum brachiatum	269660
Methylobacterium-Methylorubrum brachythecii	1176177
Methylobacterium-Methylorubrum bullatum	570505
Methylobacterium-Methylorubrum cerastii	932741
Methylobacterium-Methylorubrum currus	2051553
Methylobacterium-Methylorubrum dankookense	560405
Methylobacterium-Methylorubrum extorquens	408
Methylobacterium-Methylorubrum fujisawaense	107400
Methylobacterium-Methylorubrum gnaphalii	1010610
Methylobacterium-Methylorubrum goesingense	243690
Methylobacterium-Methylorubrum gossipiicola	582675
Methylobacterium-Methylorubrum gregans	374424
Methylobacterium-Methylorubrum haplocladii	1176176
Methylobacterium-Methylorubrum hispanicum	270350
Methylobacterium-Methylorubrum iners	418707
Methylobacterium-Methylorubrum isbiliense	315478
Methylobacterium-Methylorubrum jeotgali	381630
Methylobacterium-Methylorubrum komagatae	374425
Methylobacterium-Methylorubrum longum	767694
Methylobacterium-Methylorubrum marchantiae	600331
Methylobacterium-Methylorubrum mesophilicum	39956
Methylobacterium-Methylorubrum nodulans	114616
Methylobacterium-Methylorubrum organophilum	410
Methylobacterium-Methylorubrum oryzae	334852
Methylobacterium-Methylorubrum oxalidis	944322
Methylobacterium-Methylorubrum persicinum	374426
Methylobacterium-Methylorubrum phyllosphaerae	418223
Methylobacterium-Methylorubrum phyllostachyos	582672
Methylobacterium-Methylorubrum platani	427683
Methylobacterium-Methylorubrum podarium	200476
Methylobacterium-Methylorubrum populi	223967
Methylobacterium-Methylorubrum pseudosasae	582670
Methylobacterium-Methylorubrum pseudosasicola	582667
Methylobacterium-Methylorubrum radiotolerans	31998
Methylobacterium-Methylorubrum rhodesianum	29427
Methylobacterium-Methylorubrum rhodinum	29428
Methylobacterium-Methylorubrum salsuginis	414703
Methylobacterium-Methylorubrum soli	553447
Methylobacterium-Methylorubrum suomiense	144191
Methylobacterium-Methylorubrum tardum	374432
Methylobacterium-Methylorubrum tarhaniae	1187852
Methylobacterium-Methylorubrum thiocyanatum	47958
Methylobacterium-Methylorubrum thuringiense	1003091
Methylobacterium-Methylorubrum trifolii	1003092
Methylobacterium-Methylorubrum variabile	298794
Methylobacterium-Methylorubrum zatmanii	29429
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium acidisoli	1538158
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium aggregatum	34013
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium alamii	492774
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium altiplani	1864509
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium alvei	1132659
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium anhuiense	1184720
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium arenae	1856850
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium azibense	1136135
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium azooxidifex	1636188
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium binae	1138190
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium borbori	485907
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium calliandrae	1312182
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium capsici	879568
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium cauense	1166683
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium cellulosilyticum	393664
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium daejeonense	240521
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium ecuadorense	1671795
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium endolithicum	1191678
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium endophyticum	578290
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium esperanzae	1967781
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium etli	29449
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium fabae	573179
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium favelukesii	348824
